seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,blue,NN,split,0.905,1.1367283107326676,0.43098175373040937
0,blue,NN,weighted_split,0.905,1.1367283107326676,0.43098175373040937
0,blue,NN,IF1-jackknife,0.74,0.532999460042724,0.4565857506476088
0,blue,NN,IF1-jackknife+,0.91,0.5353375597124823,0.4565857506476088
0,blue,NN,IF1-JAWA,0.91,0.5399856366152365,0.4565857506476088
0,blue,NN,IF2-jackknife,0.835,0.6271338449893795,0.4565857506476088
0,blue,NN,IF2-jackknife+,0.945,0.6228624848228412,0.4565857506476088
0,blue,NN,IF2-JAWA,0.945,0.6287135703067851,0.4565857506476088
0,blue,NN,IF3-jackknife,0.845,0.660100635796627,0.4565857506476088
0,blue,NN,IF3-jackknife+,0.95,0.6610664834135078,0.4565857506476088
0,blue,NN,IF3-JAWA,0.95,0.6684221267167224,0.4565857506476088
1,blue,NN,split,0.94,1.4919373144583352,0.4474903855854102
1,blue,NN,weighted_split,0.94,1.4919373144583352,0.4474903855854102
1,blue,NN,IF1-jackknife,0.72,0.4981016871938658,0.4188018973046395
1,blue,NN,IF1-jackknife+,0.88,0.5054313737316464,0.4188018973046395
1,blue,NN,IF1-JAWA,0.88,0.5097236162290049,0.4188018973046395
1,blue,NN,IF2-jackknife,0.805,0.5876698054041842,0.4188018973046395
1,blue,NN,IF2-jackknife+,0.945,0.5927090769449717,0.4188018973046395
1,blue,NN,IF2-JAWA,0.945,0.5967465969731323,0.4188018973046395
1,blue,NN,IF3-jackknife,0.85,0.6426162460908588,0.4188018973046395
1,blue,NN,IF3-jackknife+,0.955,0.6366639620176148,0.4188018973046395
1,blue,NN,IF3-JAWA,0.955,0.6410344821129645,0.4188018973046395
2,blue,NN,split,0.905,1.1106824320480362,0.4663548410148303
2,blue,NN,weighted_split,0.905,1.1106824320480362,0.4663548410148303
2,blue,NN,IF1-jackknife,0.695,0.4737642278196148,0.44327274547595436
2,blue,NN,IF1-jackknife+,0.84,0.47787421178675504,0.44327274547595436
2,blue,NN,IF1-JAWA,0.845,0.4824475520808935,0.44327274547595436
2,blue,NN,IF2-jackknife,0.8,0.5417255744118523,0.44327274547595436
2,blue,NN,IF2-jackknife+,0.88,0.5472798058150647,0.44327274547595436
2,blue,NN,IF2-JAWA,0.89,0.552820959880747,0.44327274547595436
2,blue,NN,IF3-jackknife,0.82,0.5754520858768295,0.44327274547595436
2,blue,NN,IF3-jackknife+,0.91,0.5760282322164568,0.44327274547595436
2,blue,NN,IF3-JAWA,0.915,0.5802232940517317,0.44327274547595436
3,blue,NN,split,0.945,1.0779115316422105,0.42908596951443106
3,blue,NN,weighted_split,0.945,1.0779115316422105,0.42908596951443106
3,blue,NN,IF1-jackknife,0.8,0.5510239707984677,0.43453769440909157
3,blue,NN,IF1-jackknife+,0.87,0.5474231011087163,0.43453769440909157
3,blue,NN,IF1-JAWA,0.885,0.5521281118008348,0.43453769440909157
3,blue,NN,IF2-jackknife,0.83,0.6176122069869061,0.43453769440909157
3,blue,NN,IF2-jackknife+,0.9,0.6120564581974339,0.43453769440909157
3,blue,NN,IF2-JAWA,0.905,0.6176122069869061,0.43453769440909157
3,blue,NN,IF3-jackknife,0.84,0.6445432148523702,0.43453769440909157
3,blue,NN,IF3-jackknife+,0.91,0.6395625870418853,0.43453769440909157
3,blue,NN,IF3-JAWA,0.91,0.6445432148523702,0.43453769440909157
4,blue,NN,split,0.915,1.0787709190091375,0.44202303842998075
4,blue,NN,weighted_split,0.915,1.0787709190091375,0.44202303842998075
4,blue,NN,IF1-jackknife,0.665,0.41064049101446365,0.4283461863775358
4,blue,NN,IF1-jackknife+,0.74,0.4097942700150503,0.4283461863775358
4,blue,NN,IF1-JAWA,0.745,0.4128459329567846,0.4283461863775358
4,blue,NN,IF2-jackknife,0.74,0.47259437990182507,0.4283461863775358
4,blue,NN,IF2-jackknife+,0.795,0.46494350700587306,0.4283461863775358
4,blue,NN,IF2-JAWA,0.805,0.4698313748877437,0.4283461863775358
4,blue,NN,IF3-jackknife,0.75,0.4917369650155581,0.4283461863775358
4,blue,NN,IF3-jackknife+,0.825,0.49006239527848566,0.4283461863775358
4,blue,NN,IF3-JAWA,0.83,0.49504860095495,0.4283461863775358
5,blue,NN,split,0.935,1.1595909799554598,0.41781210820471065
5,blue,NN,weighted_split,0.935,1.1595909799554598,0.41781210820471065
5,blue,NN,IF1-jackknife,0.77,0.5209913289254948,0.4320652237963707
5,blue,NN,IF1-jackknife+,0.89,0.5239314478149522,0.4320652237963707
5,blue,NN,IF1-JAWA,0.89,0.5282416465291108,0.4320652237963707
5,blue,NN,IF2-jackknife,0.805,0.5941499651841404,0.4320652237963707
5,blue,NN,IF2-jackknife+,0.925,0.5960359346214291,0.4320652237963707
5,blue,NN,IF2-JAWA,0.925,0.6032570738749297,0.4320652237963707
5,blue,NN,IF3-jackknife,0.82,0.6317630048142329,0.4320652237963707
5,blue,NN,IF3-jackknife+,0.935,0.6305627396473121,0.4320652237963707
5,blue,NN,IF3-JAWA,0.935,0.6365415815290749,0.4320652237963707
6,blue,NN,split,0.925,1.3141399774078335,0.37804009147433176
6,blue,NN,weighted_split,0.925,1.3141399774078335,0.37804009147433176
6,blue,NN,IF1-jackknife,0.74,0.46319301406216873,0.3963110400610881
6,blue,NN,IF1-jackknife+,0.74,0.46294933473388566,0.3963110400610881
6,blue,NN,IF1-JAWA,0.745,0.464898512300975,0.3963110400610881
6,blue,NN,IF2-jackknife,0.765,0.5238752944404652,0.3963110400610881
6,blue,NN,IF2-jackknife+,0.78,0.5285570601932109,0.3963110400610881
6,blue,NN,IF2-JAWA,0.79,0.5316230520325591,0.3963110400610881
6,blue,NN,IF3-jackknife,0.79,0.5569287513002658,0.3963110400610881
6,blue,NN,IF3-jackknife+,0.805,0.5591536297115822,0.3963110400610881
6,blue,NN,IF3-JAWA,0.805,0.56342942986366,0.3963110400610881
7,blue,NN,split,0.825,1.1870631083811407,0.4613670867266174
