itrial,dataset,muh_fun,method,coverage,width
0,airfoil,neural_net,naive,0.7788018433179723,12.478734354191772
0,airfoil,neural_net,jackknife,0.847926267281106,14.560132157808994
0,airfoil,neural_net,jackknife+,0.869431643625192,15.406976134404033
0,airfoil,neural_net,jackknife-mm,0.9831029185867896,24.38904136520054
0,airfoil,neural_net,split,0.8279569892473119,14.913567639289653
0,airfoil,neural_net,weighted_split_oracle,0.9155145929339478,18.0461502541105
0,airfoil,neural_net,weighted_split_lr,0.9093701996927803,18.0461502541105
0,airfoil,neural_net,weighted_split_rf,0.880184331797235,14.788995560176772
0,airfoil,neural_net,JAW_oracle,0.9477726574500768,19.408754905060505
0,airfoil,neural_net,JAW_lr,0.9523809523809523,19.70591688869314
0,airfoil,neural_net,JAW_rf,0.9308755760368663,17.063113510351315
0,airfoil,neural_net,JAWmm_oracle,0.9861751152073732,26.04699564768528
0,airfoil,neural_net,JAWmm_lr,0.9861751152073732,26.208430896546545
0,airfoil,neural_net,JAWmm_rf,0.978494623655914,23.322316900980553
0,airfoil,neural_net,CV+_K5,0.8341013824884793,14.331582054252408
0,airfoil,neural_net,wCV_oracle_K5,0.9324116743471582,17.475438805205627
0,airfoil,neural_net,wCV_lr_K5,0.9324116743471582,17.53850255319587
0,airfoil,neural_net,wCV_rf_K5,0.9139784946236559,16.783309625076498
0,airfoil,neural_net,JAW_KLOO_oracle_K5,0.8218125960061444,13.476295370387561
0,airfoil,neural_net,JAW_KLOO_lr_K5,0.7619047619047619,11.740298101255178
0,airfoil,neural_net,JAW_KLOO_rf_K5,0.989247311827957,30.512118314678304
0,airfoil,neural_net,JAW_KLOO_oracle_det_K5,0.9155145929339478,15.01403451193498
0,airfoil,neural_net,JAW_KLOO_lr_det_K5,0.8509984639016898,11.740298101255192
0,airfoil,neural_net,JAW_KLOO_rf_det_K5,0.8525345622119815,11.740298101255192
0,airfoil,neural_net,CV+_K10,0.8832565284178188,15.813504461330979
0,airfoil,neural_net,wCV_oracle_K10,0.9615975422427036,19.775022750773076
0,airfoil,neural_net,wCV_lr_K10,0.9615975422427036,19.80848384661148
0,airfoil,neural_net,wCV_rf_K10,0.9477726574500768,18.62102267436447
0,airfoil,neural_net,JAW_KLOO_oracle_K10,0.9354838709677419,24.088568445204928
0,airfoil,neural_net,JAW_KLOO_lr_K10,0.9846390168970814,24.742114539122582
0,airfoil,neural_net,JAW_KLOO_rf_K10,0.7695852534562212,13.674633727047564
0,airfoil,neural_net,JAW_KLOO_oracle_det_K10,0.9508448540706606,25.503646093864305
0,airfoil,neural_net,JAW_KLOO_lr_det_K10,0.9846390168970814,28.883023611002898
0,airfoil,neural_net,JAW_KLOO_rf_det_K10,0.8709677419354839,15.194609871237958
0,airfoil,neural_net,CV+_K20,0.8832565284178188,15.260164533109332
0,airfoil,neural_net,wCV_oracle_K20,0.9493087557603687,18.18775966663732
0,airfoil,neural_net,wCV_lr_K20,0.9508448540706606,18.318086777715777
