seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,red,NN,split,0.89,1.0268346425936494,0.21284024150620057
0,red,NN,weighted_split,0.89,1.0268346425936494,0.21284024150620057
0,red,NN,JAW-FCS,0.895,0.6625923498158176,0.21284024150620057
0,red,NN,JAW-SCS,0.895,0.6625923498158176,0.21284024150620057
0,red,NN,jackknife+,0.895,0.6625923498158176,0.21284024150620057
0,red,NN,CV+_K8,0.93,0.7376672558303524,0.21284024150620057
0,red,NN,wCV_FCS_K8,0.935,0.7446820784493304,0.21284024150620057
0,red,NN,wCV_SCS_K8,0.935,0.7446820784493304,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K8,0.87,0.6603091912080934,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K8,0.905,0.6533041693366071,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K8,1.0,inf,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K8,1.0,inf,0.21284024150620057
0,red,NN,CV+_K12,0.92,0.7368091036439766,0.21284024150620057
0,red,NN,wCV_FCS_K12,0.92,0.7473629871675689,0.21284024150620057
0,red,NN,wCV_SCS_K12,0.92,0.7473629871675689,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K12,0.875,0.7193941816166353,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K12,0.875,0.706195441725419,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K12,0.895,inf,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K12,0.895,inf,0.21284024150620057
0,red,NN,CV+_K16,0.915,0.7131055916794056,0.21284024150620057
0,red,NN,wCV_FCS_K16,0.915,0.7228922107008778,0.21284024150620057
0,red,NN,wCV_SCS_K16,0.915,0.7228922107008778,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K16,0.885,0.7722721032241792,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K16,0.915,0.7928347180025435,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K16,0.915,inf,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K16,0.915,inf,0.21284024150620057
0,red,NN,CV+_K24,0.935,0.731427712523324,0.21284024150620057
0,red,NN,wCV_FCS_K24,0.935,0.73798673696155,0.21284024150620057
0,red,NN,wCV_SCS_K24,0.935,0.73798673696155,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K24,0.865,0.7148274734133488,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K24,0.9,0.7133911245544935,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K24,0.92,0.8727316905246649,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K24,0.92,0.8727316905246649,0.21284024150620057
0,red,NN,CV+_K32,0.895,0.6503275703793201,0.21284024150620057
0,red,NN,wCV_FCS_K32,0.9,0.6579901709034456,0.21284024150620057
0,red,NN,wCV_SCS_K32,0.9,0.6579901709034456,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K32,0.9,0.6812287396133829,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K32,0.915,0.6856468868575865,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K32,0.875,0.6555555233972803,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K32,0.875,0.6555555233972803,0.21284024150620057
0,red,NN,CV+_K48,0.895,0.6413292392641039,0.21284024150620057
0,red,NN,wCV_FCS_K48,0.9,0.6477989351353255,0.21284024150620057
0,red,NN,wCV_SCS_K48,0.9,0.6477989351353255,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K48,0.9,0.6948456282302112,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K48,0.87,0.6767473327443745,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K48,0.86,0.6240689813207905,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K48,0.86,0.6240689813207905,0.21284024150620057
0,red,NN,CV+_K96,0.905,0.6786092998664964,0.21284024150620057
0,red,NN,wCV_FCS_K96,0.905,0.6841590609196041,0.21284024150620057
0,red,NN,wCV_SCS_K96,0.905,0.6841590609196041,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K96,0.9,0.6662769519453788,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K96,0.9,0.6715168430553742,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K96,0.86,0.6240923977255706,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K96,0.86,0.6240923977255706,0.21284024150620057
0,red,NN,CV+_K192,0.885,0.6209949650291706,0.21284024150620057
0,red,NN,wCV_FCS_K192,0.89,0.6271807034481919,0.21284024150620057
0,red,NN,wCV_SCS_K192,0.89,0.6271807034481919,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_rep_K192,0.89,0.6617579517735362,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_rep_K192,0.905,0.6656352613237025,0.21284024150620057
0,red,NN,JAW_FCS_KLOO_det_K192,0.895,0.6625923498158176,0.21284024150620057
0,red,NN,JAW_SCS_KLOO_det_K192,0.895,0.6625923498158176,0.21284024150620057
1,red,NN,split,0.955,1.1586685337892795,0.20152660171787723
1,red,NN,weighted_split,0.955,1.1586685337892795,0.20152660171787723
1,red,NN,JAW-FCS,0.965,0.8614690287868028,0.20152660171787723
1,red,NN,JAW-SCS,0.965,0.8614690287868028,0.20152660171787723
1,red,NN,jackknife+,0.965,0.8614690287868028,0.20152660171787723
1,red,NN,CV+_K8,0.975,0.9529517372471485,0.20152660171787723
1,red,NN,wCV_FCS_K8,0.975,0.9614219149115475,0.20152660171787723
1,red,NN,wCV_SCS_K8,0.975,0.9614219149115475,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K8,0.94,0.8934424553915084,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K8,0.925,0.9437659790388497,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K8,1.0,inf,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K8,1.0,inf,0.20152660171787723
1,red,NN,CV+_K12,0.97,0.9322574800172634,0.20152660171787723
1,red,NN,wCV_FCS_K12,0.97,0.946725640346639,0.20152660171787723
1,red,NN,wCV_SCS_K12,0.97,0.946725640346639,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K12,0.92,0.8777308879478447,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K12,0.925,0.9135006496401716,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K12,0.915,inf,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K12,0.915,inf,0.20152660171787723
1,red,NN,CV+_K16,0.96,0.8517085831053136,0.20152660171787723
1,red,NN,wCV_FCS_K16,0.96,0.8604093198988016,0.20152660171787723
1,red,NN,wCV_SCS_K16,0.96,0.8604093198988016,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K16,0.955,1.0391606117269392,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K16,0.95,1.0245506885875821,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K16,0.995,inf,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K16,0.995,inf,0.20152660171787723
1,red,NN,CV+_K24,0.96,0.8951415783313975,0.20152660171787723
1,red,NN,wCV_FCS_K24,0.965,0.9046853922406388,0.20152660171787723
1,red,NN,wCV_SCS_K24,0.965,0.9046853922406388,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K24,0.945,0.9492079456474748,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K24,0.95,0.9642225987947457,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K24,0.995,1.3271328520630767,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K24,0.995,1.3271328520630767,0.20152660171787723
1,red,NN,CV+_K32,0.96,0.8491357888402093,0.20152660171787723
1,red,NN,wCV_FCS_K32,0.96,0.8596946646534485,0.20152660171787723
1,red,NN,wCV_SCS_K32,0.96,0.8596946646534485,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K32,0.965,0.9220140045085977,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K32,0.945,0.8779490698305915,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K32,0.99,1.1456440442187876,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K32,0.99,1.1456440442187876,0.20152660171787723
1,red,NN,CV+_K48,0.965,0.8599401893939309,0.20152660171787723
1,red,NN,wCV_FCS_K48,0.97,0.8719973997473089,0.20152660171787723
1,red,NN,wCV_SCS_K48,0.97,0.8719973997473089,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K48,0.96,0.8845820325888678,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K48,0.945,0.9101872481616157,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K48,0.965,1.0030134726266406,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K48,0.965,1.0030134726266406,0.20152660171787723
1,red,NN,CV+_K96,0.965,0.8886171351493841,0.20152660171787723
1,red,NN,wCV_FCS_K96,0.965,0.8967000508639895,0.20152660171787723
1,red,NN,wCV_SCS_K96,0.965,0.8967000508639895,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K96,0.95,0.8552066628376231,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K96,0.95,0.8731355046135281,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K96,0.96,0.8255200775183862,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K96,0.96,0.8255200775183862,0.20152660171787723
1,red,NN,CV+_K192,0.965,0.8909830148140305,0.20152660171787723
1,red,NN,wCV_FCS_K192,0.965,0.8993922066224166,0.20152660171787723
1,red,NN,wCV_SCS_K192,0.965,0.8993922066224166,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_rep_K192,0.97,0.8675989431553348,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_rep_K192,0.965,0.8612859259953078,0.20152660171787723
1,red,NN,JAW_FCS_KLOO_det_K192,0.965,0.8614690287868028,0.20152660171787723
1,red,NN,JAW_SCS_KLOO_det_K192,0.965,0.8614690287868028,0.20152660171787723
2,red,NN,split,0.93,1.184842831854116,0.1806042358592491
2,red,NN,weighted_split,0.93,1.184842831854116,0.1806042358592491
2,red,NN,JAW-FCS,0.935,0.8528871817988919,0.1806042358592491
2,red,NN,JAW-SCS,0.935,0.8528871817988919,0.1806042358592491
2,red,NN,jackknife+,0.935,0.8528871817988919,0.1806042358592491
2,red,NN,CV+_K8,0.955,0.9522082116158804,0.1806042358592491
2,red,NN,wCV_FCS_K8,0.96,0.9586554767108966,0.1806042358592491
2,red,NN,wCV_SCS_K8,0.96,0.9586554767108966,0.1806042358592491
2,red,NN,JAW_FCS_KLOO_rep_K8,0.92,0.9267743396210415,0.1806042358592491
2,red,NN,JAW_SCS_KLOO_rep_K8,0.935,0.932689980777027,0.1806042358592491
2,red,NN,JAW_FCS_KLOO_det_K8,1.0,inf,0.1806042358592491
2,red,NN,JAW_SCS_KLOO_det_K8,1.0,inf,0.1806042358592491
2,red,NN,CV+_K12,0.965,0.978038117391584,0.1806042358592491
2,red,NN,wCV_FCS_K12,0.965,0.9876472774978633,0.1806042358592491
2,red,NN,wCV_SCS_K12,0.965,0.9876472774978633,0.1806042358592491
2,red,NN,JAW_FCS_KLOO_rep_K12,0.92,0.8638350739014939,0.1806042358592491
2,red,NN,JAW_SCS_KLOO_rep_K12,0.915,0.8931227434987283,0.1806042358592491
2,red,NN,JAW_FCS_KLOO_det_K12,0.975,inf,0.1806042358592491
2,red,NN,JAW_SCS_KLOO_det_K12,0.975,inf,0.1806042358592491
2,red,NN,CV+_K16,0.945,0.9131053917412599,0.1806042358592491
