seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,red,NN,split,0.825,1.337369231025241,0.5640010958671818
0,red,NN,weighted_split,0.96,1.8141056262642965,0.5640010958671818
0,red,NN,JAW-FCS,0.945,1.029302484460123,0.6952018221346833
0,red,NN,JAW-SCS,0.965,1.3895927663359606,0.6952018221346833
0,red,NN,jackknife+,0.78,0.7748223356402739,0.6952018221346833
0,red,NN,CV+_K8,0.865,0.9487835499458559,0.6952018221346833
0,red,NN,wCV_FCS_K8,0.93,1.222977629736517,0.6952018221346833
0,red,NN,wCV_SCS_K8,0.965,1.3942072621557688,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K8,0.855,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K8,0.895,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K8,0.965,inf,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K8,0.975,inf,0.6952018221346833
0,red,NN,CV+_K12,0.88,0.9648761359160445,0.6952018221346833
0,red,NN,wCV_FCS_K12,0.98,1.5365985563341533,0.6952018221346833
0,red,NN,wCV_SCS_K12,0.965,1.4009474670106705,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K12,0.895,1.163354760970039,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K12,0.945,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K12,0.96,inf,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K12,0.975,inf,0.6952018221346833
0,red,NN,CV+_K16,0.81,0.8757863448805624,0.6952018221346833
0,red,NN,wCV_FCS_K16,0.935,1.1201020671414867,0.6952018221346833
0,red,NN,wCV_SCS_K16,0.98,1.5097117302362049,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K16,0.925,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K16,0.93,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K16,0.965,1.453075624112476,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K16,0.975,inf,0.6952018221346833
0,red,NN,CV+_K24,0.82,0.8456216910236873,0.6952018221346833
0,red,NN,wCV_FCS_K24,0.915,1.0929784033677898,0.6952018221346833
0,red,NN,wCV_SCS_K24,0.97,1.3620524320051746,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K24,0.92,1.187998208960732,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K24,0.945,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K24,0.965,1.4119772946059825,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K24,0.975,inf,0.6952018221346833
0,red,NN,CV+_K32,0.81,0.8213136920918676,0.6952018221346833
0,red,NN,wCV_FCS_K32,0.91,1.0114395622054748,0.6952018221346833
0,red,NN,wCV_SCS_K32,0.98,1.7441574358199938,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K32,0.89,1.0687062293844434,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K32,0.955,1.3401411057394848,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K32,0.96,1.3706766123421756,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K32,0.975,inf,0.6952018221346833
0,red,NN,CV+_K48,0.775,0.78699091204183,0.6952018221346833
0,red,NN,wCV_FCS_K48,0.885,0.951328378290343,0.6952018221346833
0,red,NN,wCV_SCS_K48,0.98,1.4881107115042354,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K48,0.915,1.0939603694028979,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K48,0.96,1.3909210118026227,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K48,0.96,1.311592884745992,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K48,0.975,1.5859272517859737,0.6952018221346833
0,red,NN,CV+_K96,0.79,0.7905479215700582,0.6952018221346833
0,red,NN,wCV_FCS_K96,0.895,0.9511619023299787,0.6952018221346833
0,red,NN,wCV_SCS_K96,0.975,1.3830788143890236,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K96,0.935,1.0375485992542588,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K96,0.965,1.4011280200871106,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K96,0.95,1.147808905936703,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K96,0.975,1.557425282264591,0.6952018221346833
0,red,NN,CV+_K192,0.79,0.7845039801682132,0.6952018221346833
0,red,NN,wCV_FCS_K192,0.935,1.1093358713799049,0.6952018221346833
0,red,NN,wCV_SCS_K192,0.975,1.4896868198418782,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_rep_K192,0.945,1.0216572606673582,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_rep_K192,0.965,1.3821218586423236,0.6952018221346833
0,red,NN,JAW_FCS_KLOO_det_K192,0.945,1.029302484460123,0.6952018221346833
0,red,NN,JAW_SCS_KLOO_det_K192,0.965,1.3895927663359606,0.6952018221346833
1,red,NN,split,0.76,1.2562395188272832,0.6069018679961161
1,red,NN,weighted_split,0.955,1.919457541980727,0.6069018679961161
1,red,NN,JAW-FCS,0.925,1.0776266936977184,0.5911583616010347
1,red,NN,JAW-SCS,0.925,1.062433999084019,0.5911583616010347
1,red,NN,jackknife+,0.845,0.7833874301590233,0.5911583616010347
1,red,NN,CV+_K8,0.88,0.8429134726596079,0.5911583616010347
1,red,NN,wCV_FCS_K8,0.92,1.0034910253442098,0.5911583616010347
1,red,NN,wCV_SCS_K8,0.945,1.0836657779575574,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K8,0.905,1.3011022460443162,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K8,0.91,1.059123951934542,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K8,0.97,inf,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K8,0.975,inf,0.5911583616010347
1,red,NN,CV+_K12,0.885,0.9027894544482323,0.5911583616010347
1,red,NN,wCV_FCS_K12,0.94,1.1023254768111426,0.5911583616010347
1,red,NN,wCV_SCS_K12,0.97,1.25856742902667,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K12,0.91,1.2404092248147518,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K12,0.91,1.0774445073223309,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K12,0.99,1.5274956631722476,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K12,0.97,inf,0.5911583616010347
1,red,NN,CV+_K16,0.875,0.7956160884077541,0.5911583616010347
1,red,NN,wCV_FCS_K16,0.915,0.9993588133000861,0.5911583616010347
1,red,NN,wCV_SCS_K16,0.92,1.0217331287776037,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K16,0.945,1.3011022460443162,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K16,0.91,1.0899704723210686,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K16,0.98,1.470857618356007,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K16,0.965,inf,0.5911583616010347
1,red,NN,CV+_K24,0.85,0.7874690013347199,0.5911583616010347
1,red,NN,wCV_FCS_K24,0.935,1.050120017590369,0.5911583616010347
1,red,NN,wCV_SCS_K24,0.935,1.061049409539819,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K24,0.94,1.2064561820338122,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K24,0.925,1.0764547591236817,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K24,0.985,1.397681267953419,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K24,0.955,1.2175364553952486,0.5911583616010347
1,red,NN,CV+_K32,0.865,0.8201963177073138,0.5911583616010347
1,red,NN,wCV_FCS_K32,0.93,1.0884828856862037,0.5911583616010347
1,red,NN,wCV_SCS_K32,0.945,1.1063938182725235,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K32,0.93,1.1360104138713583,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K32,0.925,1.070873562671129,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K32,0.985,1.384589479338346,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K32,0.955,1.195319779934153,0.5911583616010347
1,red,NN,CV+_K48,0.83,0.7521914674590653,0.5911583616010347
1,red,NN,wCV_FCS_K48,0.925,1.005173591748529,0.5911583616010347
1,red,NN,wCV_SCS_K48,0.93,1.0725818048364948,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K48,0.93,1.1018943281623788,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K48,0.93,1.084410113537944,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K48,0.98,1.3105668035438076,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K48,0.955,1.1462673274803912,0.5911583616010347
1,red,NN,CV+_K96,0.855,0.7895359063239348,0.5911583616010347
1,red,NN,wCV_FCS_K96,0.94,1.079492737019091,0.5911583616010347
1,red,NN,wCV_SCS_K96,0.93,1.0651927224933493,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K96,0.935,1.1042570673153111,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K96,0.925,1.0717654455423906,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K96,0.955,1.2007272142740075,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K96,0.945,1.0875504467135155,0.5911583616010347
1,red,NN,CV+_K192,0.85,0.788743541402538,0.5911583616010347
1,red,NN,wCV_FCS_K192,0.91,0.9702771523531555,0.5911583616010347
1,red,NN,wCV_SCS_K192,0.92,1.0237843852308637,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_rep_K192,0.92,1.073638610279665,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_rep_K192,0.93,1.0625057064415482,0.5911583616010347
1,red,NN,JAW_FCS_KLOO_det_K192,0.925,1.0776266936977184,0.5911583616010347
1,red,NN,JAW_SCS_KLOO_det_K192,0.925,1.062433999084019,0.5911583616010347
2,red,NN,split,0.815,1.2963513470165238,0.4740400607847549
2,red,NN,weighted_split,0.915,1.4048519560526165,0.4740400607847549
2,red,NN,JAW-FCS,0.92,0.9511909372371996,0.7035812775510669
2,red,NN,JAW-SCS,0.935,1.0523697457392922,0.7035812775510669
2,red,NN,jackknife+,0.845,0.812577082297377,0.7035812775510669
2,red,NN,CV+_K8,0.87,0.8731902082859869,0.7035812775510669
2,red,NN,wCV_FCS_K8,0.94,1.0780203946692564,0.7035812775510669
2,red,NN,wCV_SCS_K8,0.975,1.3544335985043614,0.7035812775510669
2,red,NN,JAW_FCS_KLOO_rep_K8,0.885,1.0357068893078574,0.7035812775510669
2,red,NN,JAW_SCS_KLOO_rep_K8,0.915,1.0357068893078574,0.7035812775510669
2,red,NN,JAW_FCS_KLOO_det_K8,0.97,inf,0.7035812775510669
2,red,NN,JAW_SCS_KLOO_det_K8,0.97,inf,0.7035812775510669
2,red,NN,CV+_K12,0.86,0.8260667558267405,0.7035812775510669
2,red,NN,wCV_FCS_K12,0.95,1.0347785539938192,0.7035812775510669
2,red,NN,wCV_SCS_K12,0.97,1.2284664012932156,0.7035812775510669
2,red,NN,JAW_FCS_KLOO_rep_K12,0.92,1.037737419778257,0.7035812775510669
2,red,NN,JAW_SCS_KLOO_rep_K12,0.925,1.0357068893078574,0.7035812775510669
2,red,NN,JAW_FCS_KLOO_det_K12,0.955,inf,0.7035812775510669
