seed,step,dataset,muh_fun,method,coverage,width,MSE
0,0,airfoil,GP,split,0.95,26.49444264555494,52.350573459822535
0,0,airfoil,GP,weighted_split,1.0,inf,52.350573459822535
0,0,airfoil,GP,JAW-FCS,1.0,21.577710493614163,40.39782247874657
0,0,airfoil,GP,JAW-SCS,1.0,22.7507957328299,40.39782247874657
0,0,airfoil,GP,jackknife+,0.95,21.577710493614163,40.39782247874657
0,0,airfoil,GP,CV+_K16,0.95,21.374907499567094,40.39782247874657
0,0,airfoil,GP,wCV_FCS_K16,1.0,21.995377415375316,40.39782247874657
0,0,airfoil,GP,wCV_SCS_K16,1.0,22.82099591124593,40.39782247874657
0,0,airfoil,GP,JAW_FCS_KLOO_rep_K16,1.0,24.512068861810278,40.39782247874657
0,0,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,inf,40.39782247874657
0,0,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,40.39782247874657
0,0,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,40.39782247874657
0,1,airfoil,GP,split,1.0,23.12109550622523,46.69085412255766
0,1,airfoil,GP,weighted_split,1.0,29.370266584267483,46.69085412255766
0,1,airfoil,GP,JAW-FCS,0.95,22.412264767922437,36.685996771363925
0,1,airfoil,GP,JAW-SCS,1.0,24.952338901006534,36.685996771363925
0,1,airfoil,GP,jackknife+,0.95,22.23497692603651,36.685996771363925
0,1,airfoil,GP,CV+_K16,0.95,21.768651222737958,36.685996771363925
0,1,airfoil,GP,wCV_FCS_K16,0.95,22.946579923013644,36.685996771363925
0,1,airfoil,GP,wCV_SCS_K16,1.0,25.527516388195167,36.685996771363925
0,1,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.9,26.696608634440103,36.685996771363925
0,1,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,30.660175629901786,36.685996771363925
0,1,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,36.685996771363925
0,1,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,36.685996771363925
0,2,airfoil,GP,split,0.9,21.948407190053388,37.26788125505455
0,2,airfoil,GP,weighted_split,0.95,27.92758251876785,37.26788125505455
0,2,airfoil,GP,JAW-FCS,0.9,20.51126920351153,34.6824029987824
0,2,airfoil,GP,JAW-SCS,0.95,21.154683683690052,34.6824029987824
0,2,airfoil,GP,jackknife+,0.85,19.94266731990885,34.6824029987824
0,2,airfoil,GP,CV+_K16,0.85,19.863184824706337,34.6824029987824
0,2,airfoil,GP,wCV_FCS_K16,0.85,20.678788297937267,34.6824029987824
0,2,airfoil,GP,wCV_SCS_K16,0.95,21.153895429545145,34.6824029987824
0,2,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.9,20.168860822849936,34.6824029987824
0,2,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,22.69266926082804,34.6824029987824
0,2,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,34.6824029987824
0,2,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,34.6824029987824
0,3,airfoil,GP,split,0.95,18.924723671789238,35.11126596598534
0,3,airfoil,GP,weighted_split,0.95,21.83416720830018,35.11126596598534
0,3,airfoil,GP,JAW-FCS,1.0,21.728648949070575,32.426668691899565
0,3,airfoil,GP,JAW-SCS,1.0,22.31592614750737,32.426668691899565
0,3,airfoil,GP,jackknife+,1.0,21.667831236733086,32.426668691899565
0,3,airfoil,GP,CV+_K16,1.0,21.845601274178307,32.426668691899565
0,3,airfoil,GP,wCV_FCS_K16,1.0,22.128227954308763,32.426668691899565
0,3,airfoil,GP,wCV_SCS_K16,1.0,22.652564334146682,32.426668691899565
0,3,airfoil,GP,JAW_FCS_KLOO_rep_K16,1.0,23.114229555390402,32.426668691899565
0,3,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,23.58458179117406,32.426668691899565
0,3,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,32.426668691899565
0,3,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,32.426668691899565
0,4,airfoil,GP,split,0.95,19.68846989642769,29.574618066088945
0,4,airfoil,GP,weighted_split,0.95,22.679627123202856,29.574618066088945
0,4,airfoil,GP,JAW-FCS,0.95,21.219317392370222,34.24640443688556
0,4,airfoil,GP,JAW-SCS,0.95,21.92842192420315,34.24640443688556
0,4,airfoil,GP,jackknife+,0.95,21.04880424958641,34.24640443688556
0,4,airfoil,GP,CV+_K16,0.95,20.68765508945401,34.24640443688556
0,4,airfoil,GP,wCV_FCS_K16,0.95,20.92938153777706,34.24640443688556
0,4,airfoil,GP,wCV_SCS_K16,0.95,21.983576641416427,34.24640443688556
0,4,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,22.48470796576514,34.24640443688556
0,4,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,25.99863792717734,34.24640443688556
0,4,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,34.24640443688556
0,4,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,34.24640443688556
0,5,airfoil,GP,split,0.95,21.039249612065746,31.154124637445026
0,5,airfoil,GP,weighted_split,1.0,27.057017039255697,31.154124637445026
0,5,airfoil,GP,JAW-FCS,0.95,20.90187573070059,32.11991134671847
0,5,airfoil,GP,JAW-SCS,0.95,21.505673169318257,32.11991134671847
0,5,airfoil,GP,jackknife+,0.95,21.039113116726824,32.11991134671847
0,5,airfoil,GP,CV+_K16,0.95,20.93098173958522,32.11991134671847
0,5,airfoil,GP,wCV_FCS_K16,0.95,20.94692834061106,32.11991134671847
0,5,airfoil,GP,wCV_SCS_K16,0.95,21.504848294329932,32.11991134671847
0,5,airfoil,GP,JAW_FCS_KLOO_rep_K16,1.0,24.958605972667506,32.11991134671847
0,5,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,22.08773550859121,32.11991134671847
0,5,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,32.11991134671847
0,5,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,22.305925347676435,32.11991134671847
0,6,airfoil,GP,split,0.85,19.367883639908527,30.493784728343545
0,6,airfoil,GP,weighted_split,0.9,25.16384981036299,30.493784728343545
0,6,airfoil,GP,JAW-FCS,0.85,20.513303365757437,30.87995267092824
0,6,airfoil,GP,JAW-SCS,0.9,21.020732125064924,30.87995267092824
0,6,airfoil,GP,jackknife+,0.85,20.34817382114369,30.87995267092824
0,6,airfoil,GP,CV+_K16,0.85,20.440996133774817,30.87995267092824
0,6,airfoil,GP,wCV_FCS_K16,0.85,20.659622130487513,30.87995267092824
0,6,airfoil,GP,wCV_SCS_K16,0.85,20.909238402946983,30.87995267092824
0,6,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.9,22.11082977516262,30.87995267092824
0,6,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,22.70029389258322,30.87995267092824
0,6,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,30.87995267092824
0,6,airfoil,GP,JAW_SCS_KLOO_det_K16,0.95,28.987946045256393,30.87995267092824
0,7,airfoil,GP,split,1.0,19.587711253210713,28.9654002736258
0,7,airfoil,GP,weighted_split,1.0,19.587711253210713,28.9654002736258
0,7,airfoil,GP,JAW-FCS,0.95,19.785668854833595,30.36694424625517
0,7,airfoil,GP,JAW-SCS,0.95,20.707114858514842,30.36694424625517
0,7,airfoil,GP,jackknife+,0.95,19.785668854833595,30.36694424625517
0,7,airfoil,GP,CV+_K16,0.95,19.66612394235038,30.36694424625517
0,7,airfoil,GP,wCV_FCS_K16,0.95,19.939028981863316,30.36694424625517
0,7,airfoil,GP,wCV_SCS_K16,0.95,20.675097987463523,30.36694424625517
0,7,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,27.21353923589264,30.36694424625517
0,7,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,26.808318144869624,30.36694424625517
0,7,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,30.36694424625517
0,7,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,28.935161153394546,30.36694424625517
1,0,airfoil,GP,split,0.9,21.047614042569023,52.04921924922603
1,0,airfoil,GP,weighted_split,0.85,inf,52.04921924922603
1,0,airfoil,GP,JAW-FCS,0.85,23.313379867511273,40.232986229358524
1,0,airfoil,GP,JAW-SCS,1.0,inf,40.232986229358524
1,0,airfoil,GP,jackknife+,0.8,23.228055177646908,40.232986229358524
1,0,airfoil,GP,CV+_K16,0.8,22.23694474934065,40.232986229358524
1,0,airfoil,GP,wCV_FCS_K16,0.85,23.717590178890305,40.232986229358524
1,0,airfoil,GP,wCV_SCS_K16,1.0,inf,40.232986229358524
1,0,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,26.77260664113362,40.232986229358524
1,0,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,inf,40.232986229358524
1,0,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,40.232986229358524
1,0,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,40.232986229358524
1,1,airfoil,GP,split,0.9,20.994277637775653,40.78769014415099
1,1,airfoil,GP,weighted_split,0.9,20.704615518088545,40.78769014415099
1,1,airfoil,GP,JAW-FCS,1.0,22.93259461318751,38.61861365848041
1,1,airfoil,GP,JAW-SCS,1.0,28.499437452504324,38.61861365848041
1,1,airfoil,GP,jackknife+,0.85,21.92509955270532,38.61861365848041
1,1,airfoil,GP,CV+_K16,0.85,21.34112356392079,38.61861365848041
1,1,airfoil,GP,wCV_FCS_K16,1.0,22.47569940736355,38.61861365848041
1,1,airfoil,GP,wCV_SCS_K16,1.0,28.911630950954148,38.61861365848041
1,1,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,inf,38.61861365848041
1,1,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,inf,38.61861365848041
1,1,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,38.61861365848041
1,1,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,38.61861365848041
1,2,airfoil,GP,split,0.95,19.589675738579686,33.350530679331406
1,2,airfoil,GP,weighted_split,0.95,19.589675738579686,33.350530679331406
1,2,airfoil,GP,JAW-FCS,0.95,20.241881252513224,33.89129286589558
1,2,airfoil,GP,JAW-SCS,1.0,25.537353828125035,33.89129286589558
1,2,airfoil,GP,jackknife+,0.95,19.472066769569835,33.89129286589558
1,2,airfoil,GP,CV+_K16,0.95,19.79658835421938,33.89129286589558
1,2,airfoil,GP,wCV_FCS_K16,0.95,20.40495884580335,33.89129286589558
1,2,airfoil,GP,wCV_SCS_K16,1.0,26.276044051723147,33.89129286589558
1,2,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,23.855685930163155,33.89129286589558
1,2,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,inf,33.89129286589558
1,2,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,33.89129286589558
1,2,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,33.89129286589558
1,3,airfoil,GP,split,0.8,20.46918376431364,32.23855390987922
1,3,airfoil,GP,weighted_split,0.85,19.533589059846932,32.23855390987922
1,3,airfoil,GP,JAW-FCS,0.95,21.263162953961228,33.3400015008705
1,3,airfoil,GP,JAW-SCS,1.0,25.854286943121025,33.3400015008705
1,3,airfoil,GP,jackknife+,0.95,20.485428647440187,33.3400015008705
1,3,airfoil,GP,CV+_K16,0.95,20.084579876189366,33.3400015008705
1,3,airfoil,GP,wCV_FCS_K16,0.95,21.635967764874493,33.3400015008705
1,3,airfoil,GP,wCV_SCS_K16,1.0,25.600196468971042,33.3400015008705
1,3,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,22.179875827851177,33.3400015008705
1,3,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,30.475810231455867,33.3400015008705
1,3,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,33.3400015008705
1,3,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,33.3400015008705
1,4,airfoil,GP,split,0.9,21.351938674341056,33.168871704349186
1,4,airfoil,GP,weighted_split,0.85,19.45081520327018,33.168871704349186
1,4,airfoil,GP,JAW-FCS,0.95,20.42603150876124,32.34223444505697
1,4,airfoil,GP,JAW-SCS,1.0,23.461534717391018,32.34223444505697
1,4,airfoil,GP,jackknife+,0.95,20.12374947424135,32.34223444505697
1,4,airfoil,GP,CV+_K16,0.95,20.426891011748793,32.34223444505697
1,4,airfoil,GP,wCV_FCS_K16,0.95,21.121041321276167,32.34223444505697
1,4,airfoil,GP,wCV_SCS_K16,1.0,24.49127408696539,32.34223444505697
1,4,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,25.630482496837942,32.34223444505697
1,4,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,32.62700790173727,32.34223444505697
1,4,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,32.34223444505697
1,4,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,32.34223444505697
1,5,airfoil,GP,split,0.95,20.43675946652455,33.185551060819996
1,5,airfoil,GP,weighted_split,0.95,inf,33.185551060819996
1,5,airfoil,GP,JAW-FCS,1.0,18.677319050250716,31.735564064951514
1,5,airfoil,GP,JAW-SCS,1.0,22.552321825781483,31.735564064951514
1,5,airfoil,GP,jackknife+,1.0,18.77759832014638,31.735564064951514
1,5,airfoil,GP,CV+_K16,1.0,18.804425449211564,31.735564064951514
1,5,airfoil,GP,wCV_FCS_K16,1.0,19.090912900468425,31.735564064951514
1,5,airfoil,GP,wCV_SCS_K16,1.0,23.01559133975435,31.735564064951514
1,5,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,20.679410348083202,31.735564064951514
1,5,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,26.177535579284203,31.735564064951514
1,5,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,31.735564064951514
1,5,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,31.735564064951514
1,6,airfoil,GP,split,1.0,19.87624677744587,31.606158289633385
1,6,airfoil,GP,weighted_split,1.0,21.731465992834515,31.606158289633385
1,6,airfoil,GP,JAW-FCS,1.0,19.052300674293136,31.20438974232984
1,6,airfoil,GP,JAW-SCS,1.0,21.65130003932194,31.20438974232984
1,6,airfoil,GP,jackknife+,1.0,18.940243935053047,31.20438974232984
1,6,airfoil,GP,CV+_K16,1.0,18.82177234090267,31.20438974232984
1,6,airfoil,GP,wCV_FCS_K16,1.0,19.09691272339198,31.20438974232984
1,6,airfoil,GP,wCV_SCS_K16,1.0,21.678565105881944,31.20438974232984
1,6,airfoil,GP,JAW_FCS_KLOO_rep_K16,1.0,22.43874031274035,31.20438974232984
1,6,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,25.947388561918558,31.20438974232984
1,6,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,31.20438974232984
1,6,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,30.33717206164117,31.20438974232984
1,7,airfoil,GP,split,0.85,18.64878556507655,31.156202988539217
1,7,airfoil,GP,weighted_split,0.9,22.16399198525484,31.156202988539217
1,7,airfoil,GP,JAW-FCS,0.85,19.84845519692294,30.579123513728245
1,7,airfoil,GP,JAW-SCS,0.9,21.731790104505606,30.579123513728245
1,7,airfoil,GP,jackknife+,0.85,19.666112023543718,30.579123513728245
1,7,airfoil,GP,CV+_K16,0.85,19.65005903288985,30.579123513728245
1,7,airfoil,GP,wCV_FCS_K16,0.85,19.88089277560946,30.579123513728245
1,7,airfoil,GP,wCV_SCS_K16,0.9,22.380371535878275,30.579123513728245
1,7,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.75,21.834940460463088,30.579123513728245
1,7,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.9,28.07067088538132,30.579123513728245
1,7,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,30.579123513728245
1,7,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,30.579123513728245
2,0,airfoil,GP,split,0.85,21.692939383097823,47.94936751736654
2,0,airfoil,GP,weighted_split,0.85,21.303463924808753,47.94936751736654
2,0,airfoil,GP,JAW-FCS,0.9,18.669386854497176,38.91464076388751
2,0,airfoil,GP,JAW-SCS,0.95,19.418251733068672,38.91464076388751
2,0,airfoil,GP,jackknife+,0.9,18.654390640932355,38.91464076388751
2,0,airfoil,GP,CV+_K16,0.9,18.59074805163938,38.91464076388751
2,0,airfoil,GP,wCV_FCS_K16,0.9,18.972594577701166,38.91464076388751
2,0,airfoil,GP,wCV_SCS_K16,0.95,19.81974787856592,38.91464076388751
2,0,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,inf,38.91464076388751
2,0,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,inf,38.91464076388751
2,0,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,38.91464076388751
2,0,airfoil,GP,JAW_SCS_KLOO_det_K16,0.95,inf,38.91464076388751
2,1,airfoil,GP,split,1.0,24.584451203397293,41.44627547849398
2,1,airfoil,GP,weighted_split,1.0,26.314979128002747,41.44627547849398
2,1,airfoil,GP,JAW-FCS,0.9,17.762239854973927,35.09630110363276
2,1,airfoil,GP,JAW-SCS,0.9,17.860123342410645,35.09630110363276
2,1,airfoil,GP,jackknife+,0.85,17.673836660628297,35.09630110363276
2,1,airfoil,GP,CV+_K16,0.85,17.259110228016297,35.09630110363276
2,1,airfoil,GP,wCV_FCS_K16,0.9,17.804322594462164,35.09630110363276
2,1,airfoil,GP,wCV_SCS_K16,0.9,18.098596688906937,35.09630110363276
2,1,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.85,19.243829397583973,35.09630110363276
2,1,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.9,19.436969470447977,35.09630110363276
2,1,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,35.09630110363276
2,1,airfoil,GP,JAW_SCS_KLOO_det_K16,0.9,inf,35.09630110363276
2,2,airfoil,GP,split,1.0,26.309804013550902,36.17125561067377
2,2,airfoil,GP,weighted_split,1.0,30.02086178896731,36.17125561067377
2,2,airfoil,GP,JAW-FCS,0.9,16.675019135137433,30.785849427717125
2,2,airfoil,GP,JAW-SCS,0.9,15.906451884902175,30.785849427717125
2,2,airfoil,GP,jackknife+,0.9,15.764016563624281,30.785849427717125
2,2,airfoil,GP,CV+_K16,0.9,15.792942540127562,30.785849427717125
2,2,airfoil,GP,wCV_FCS_K16,0.9,16.749036441475,30.785849427717125
2,2,airfoil,GP,wCV_SCS_K16,0.9,16.667346966744887,30.785849427717125
2,2,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.9,17.554299697541794,30.785849427717125
2,2,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,19.191201021368897,30.785849427717125
2,2,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,30.785849427717125
2,2,airfoil,GP,JAW_SCS_KLOO_det_K16,0.9,15.58805333421175,30.785849427717125
2,3,airfoil,GP,split,1.0,24.763210659001643,32.710423850127064
2,3,airfoil,GP,weighted_split,1.0,28.359568497453225,32.710423850127064
2,3,airfoil,GP,JAW-FCS,0.95,16.526305627434652,29.253534039916147
2,3,airfoil,GP,JAW-SCS,0.95,17.071955067906124,29.253534039916147
2,3,airfoil,GP,jackknife+,0.95,16.506758258649526,29.253534039916147
2,3,airfoil,GP,CV+_K16,0.95,16.365583144121914,29.253534039916147
2,3,airfoil,GP,wCV_FCS_K16,0.95,16.506741297510246,29.253534039916147
2,3,airfoil,GP,wCV_SCS_K16,0.95,16.600847256764403,29.253534039916147
2,3,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.95,20.949272221569046,29.253534039916147
2,3,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,17.950387986035516,29.253534039916147
2,3,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,29.253534039916147
2,3,airfoil,GP,JAW_SCS_KLOO_det_K16,0.95,17.375988097094094,29.253534039916147
2,4,airfoil,GP,split,0.95,23.58604551332337,34.313274025321306
2,4,airfoil,GP,weighted_split,1.0,26.606261101074566,34.313274025321306
2,4,airfoil,GP,JAW-FCS,0.95,15.473725387698877,27.668616208293987
2,4,airfoil,GP,JAW-SCS,0.95,16.89262917564392,27.668616208293987
2,4,airfoil,GP,jackknife+,0.9,15.330025412386036,27.668616208293987
2,4,airfoil,GP,CV+_K16,0.85,15.30240896482448,27.668616208293987
2,4,airfoil,GP,wCV_FCS_K16,0.9,15.609258058962553,27.668616208293987
2,4,airfoil,GP,wCV_SCS_K16,0.95,16.928283344858563,27.668616208293987
2,4,airfoil,GP,JAW_FCS_KLOO_rep_K16,1.0,19.012968797329854,27.668616208293987
2,4,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,20.67325509797721,27.668616208293987
2,4,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,27.668616208293987
2,4,airfoil,GP,JAW_SCS_KLOO_det_K16,0.95,18.28966234591674,27.668616208293987
2,5,airfoil,GP,split,0.95,23.714259389829536,32.06410348388297
2,5,airfoil,GP,weighted_split,1.0,inf,32.06410348388297
2,5,airfoil,GP,JAW-FCS,0.85,16.26521573948797,27.02209441803575
2,5,airfoil,GP,JAW-SCS,0.9,17.289102086471814,27.02209441803575
2,5,airfoil,GP,jackknife+,0.85,16.243554073766276,27.02209441803575
2,5,airfoil,GP,CV+_K16,0.85,16.227505919990506,27.02209441803575
2,5,airfoil,GP,wCV_FCS_K16,0.85,16.31759582561174,27.02209441803575
2,5,airfoil,GP,wCV_SCS_K16,0.9,16.893046634482673,27.02209441803575
2,5,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.85,19.098226338672497,27.02209441803575
2,5,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.9,19.70987742445915,27.02209441803575
2,5,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,27.02209441803575
2,5,airfoil,GP,JAW_SCS_KLOO_det_K16,0.95,inf,27.02209441803575
2,6,airfoil,GP,split,0.95,23.39638947336222,34.08020197765031
2,6,airfoil,GP,weighted_split,1.0,inf,34.08020197765031
2,6,airfoil,GP,JAW-FCS,0.85,16.345775428319158,27.62394865178196
2,6,airfoil,GP,JAW-SCS,0.9,17.767583359863856,27.62394865178196
2,6,airfoil,GP,jackknife+,0.85,16.222374447381497,27.62394865178196
2,6,airfoil,GP,CV+_K16,0.85,16.112484718361102,27.62394865178196
2,6,airfoil,GP,wCV_FCS_K16,0.85,16.560377996829708,27.62394865178196
2,6,airfoil,GP,wCV_SCS_K16,0.9,17.73788605114379,27.62394865178196
2,6,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.9,20.6077534231719,27.62394865178196
2,6,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,20.42693900065059,27.62394865178196
2,6,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,27.62394865178196
2,6,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,27.62394865178196
2,7,airfoil,GP,split,0.9,23.79020472677236,32.687545725223494
2,7,airfoil,GP,weighted_split,0.95,24.59521369878803,32.687545725223494
2,7,airfoil,GP,JAW-FCS,0.85,14.583070629125743,27.426769780955446
2,7,airfoil,GP,JAW-SCS,0.85,14.725702656774615,27.426769780955446
2,7,airfoil,GP,jackknife+,0.85,14.534745461321997,27.426769780955446
2,7,airfoil,GP,CV+_K16,0.85,16.117974479513222,27.426769780955446
2,7,airfoil,GP,wCV_FCS_K16,0.85,16.43965492301743,27.426769780955446
2,7,airfoil,GP,wCV_SCS_K16,0.85,17.635967487967804,27.426769780955446
2,7,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.8,15.755843231802977,27.426769780955446
2,7,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.8,20.757475538771608,27.426769780955446
2,7,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,27.426769780955446
2,7,airfoil,GP,JAW_SCS_KLOO_det_K16,0.95,23.5005931796249,27.426769780955446
3,0,airfoil,GP,split,0.95,26.293707692079337,67.35150899185123
3,0,airfoil,GP,weighted_split,1.0,inf,67.35150899185123
3,0,airfoil,GP,JAW-FCS,0.95,18.616364535351266,42.5120732772913
3,0,airfoil,GP,JAW-SCS,1.0,20.99862068526931,42.5120732772913
3,0,airfoil,GP,jackknife+,0.95,18.59194914236072,42.5120732772913
3,0,airfoil,GP,CV+_K16,0.95,18.020646387904776,42.5120732772913
3,0,airfoil,GP,wCV_FCS_K16,0.95,18.263467786247233,42.5120732772913
3,0,airfoil,GP,wCV_SCS_K16,1.0,20.61463690381482,42.5120732772913
3,0,airfoil,GP,JAW_FCS_KLOO_rep_K16,1.0,20.543018973503465,42.5120732772913
3,0,airfoil,GP,JAW_SCS_KLOO_rep_K16,1.0,inf,42.5120732772913
3,0,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,42.5120732772913
3,0,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,42.5120732772913
3,1,airfoil,GP,split,1.0,28.838016648973266,46.24477373789347
3,1,airfoil,GP,weighted_split,1.0,35.67669956942973,46.24477373789347
3,1,airfoil,GP,JAW-FCS,0.85,20.08448079518937,39.295233188390085
3,1,airfoil,GP,JAW-SCS,1.0,22.965912089530256,39.295233188390085
3,1,airfoil,GP,jackknife+,0.85,20.08448079518937,39.295233188390085
3,1,airfoil,GP,CV+_K16,0.9,19.69962020100047,39.295233188390085
3,1,airfoil,GP,wCV_FCS_K16,0.9,20.632257751821825,39.295233188390085
3,1,airfoil,GP,wCV_SCS_K16,1.0,23.47188988130371,39.295233188390085
3,1,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.85,20.364890062990213,39.295233188390085
3,1,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,inf,39.295233188390085
3,1,airfoil,GP,JAW_FCS_KLOO_det_K16,1.0,inf,39.295233188390085
3,1,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,39.295233188390085
3,2,airfoil,GP,split,1.0,28.30818789650219,43.580896407116505
3,2,airfoil,GP,weighted_split,1.0,34.965707193739036,43.580896407116505
3,2,airfoil,GP,JAW-FCS,0.9,18.73150163949616,33.85768671366724
3,2,airfoil,GP,JAW-SCS,0.95,22.627452504975793,33.85768671366724
3,2,airfoil,GP,jackknife+,0.8,18.005925269126536,33.85768671366724
3,2,airfoil,GP,CV+_K16,0.8,17.75840640283124,33.85768671366724
3,2,airfoil,GP,wCV_FCS_K16,0.9,18.765211395973246,33.85768671366724
3,2,airfoil,GP,wCV_SCS_K16,0.95,22.732483114487408,33.85768671366724
3,2,airfoil,GP,JAW_FCS_KLOO_rep_K16,0.9,20.842465053538334,33.85768671366724
3,2,airfoil,GP,JAW_SCS_KLOO_rep_K16,0.95,24.450815560201548,33.85768671366724
3,2,airfoil,GP,JAW_FCS_KLOO_det_K16,0.95,inf,33.85768671366724
3,2,airfoil,GP,JAW_SCS_KLOO_det_K16,1.0,inf,33.85768671366724
3,3,airfoil,GP,split,1.0,22.64934751077641,41.11960906956192
3,3,airfoil,GP,weighted_split,1.0,28.890147723056543,41.11960906956192
3,3,airfoil,GP,JAW-FCS,1.0,18.78883885651169,32.187073174322514
3,3,airfoil,GP,JAW-SCS,1.0,21.260736546360974,32.187073174322514
3,3,airfoil,GP,jackknife+,1.0,18.65732358654524,32.187073174322514
3,3,airfoil,GP,CV+_K16,1.0,18.81496517364525,32.187073174322514
3,3,airfoil,GP,wCV_FCS_K16,1.0,19.02321734511699,32.187073174322514
3,3,airfoil,GP,wCV_SCS_K16,1.0,21.28812214103897,32.187073174322514
