seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,red,NN,split,0.915,1.1802300817509763,0.448165466300804
0,red,NN,weighted_split,0.95,1.3572483526755192,0.448165466300804
0,red,NN,JAW-FCS,0.885,0.849131056187991,0.448165466300804
0,red,NN,JAW-SCS,0.885,0.8753965068968579,0.448165466300804
0,red,NN,jackknife+,0.835,0.7159557797132252,0.448165466300804
0,red,NN,CV+_K8,0.895,0.8191992494159644,0.448165466300804
0,red,NN,wCV_FCS_K8,0.925,0.9304863806547469,0.448165466300804
0,red,NN,wCV_SCS_K8,0.955,0.990299004775878,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K8,0.88,0.9283574623710125,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K8,0.87,0.9395163438584591,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K8,0.93,inf,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K8,0.99,inf,0.448165466300804
0,red,NN,CV+_K12,0.9,0.8593272967632621,0.448165466300804
0,red,NN,wCV_FCS_K12,0.93,0.9802116700932807,0.448165466300804
0,red,NN,wCV_SCS_K12,0.965,1.0611524317024776,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K12,0.9,0.9552116107726534,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K12,0.88,1.0150875338094736,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K12,0.925,inf,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K12,0.99,inf,0.448165466300804
0,red,NN,CV+_K16,0.88,0.8468580113758185,0.448165466300804
0,red,NN,wCV_FCS_K16,0.895,0.8424385001109866,0.448165466300804
0,red,NN,wCV_SCS_K16,0.965,1.0544707001299845,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K16,0.9,1.0408714641080392,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K16,0.905,1.1551526333116862,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K16,0.925,1.1377969284022296,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K16,0.99,inf,0.448165466300804
0,red,NN,CV+_K24,0.855,0.7703318243122228,0.448165466300804
0,red,NN,wCV_FCS_K24,0.87,0.8286153522330251,0.448165466300804
0,red,NN,wCV_SCS_K24,0.925,0.926732538141225,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K24,0.885,0.9588798242091784,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K24,0.93,1.085851885260141,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K24,0.97,1.1949336820877172,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K24,0.99,inf,0.448165466300804
0,red,NN,CV+_K32,0.835,0.7210481544091155,0.448165466300804
0,red,NN,wCV_FCS_K32,0.795,0.6737227130859834,0.448165466300804
0,red,NN,wCV_SCS_K32,0.92,0.8992443794211225,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K32,0.92,0.9406662284217575,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K32,0.895,0.9398538231118183,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K32,0.97,1.1593983589893115,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K32,0.99,1.363432949683418,0.448165466300804
0,red,NN,CV+_K48,0.855,0.742544313349151,0.448165466300804
0,red,NN,wCV_FCS_K48,0.825,0.7185411682788223,0.448165466300804
0,red,NN,wCV_SCS_K48,0.91,0.893344246197684,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K48,0.9,0.8962852743431919,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K48,0.925,0.9374292201679164,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K48,0.96,1.100482064936745,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K48,0.985,1.363432949683418,0.448165466300804
0,red,NN,CV+_K96,0.835,0.7409199316393119,0.448165466300804
0,red,NN,wCV_FCS_K96,0.79,0.6903318810900252,0.448165466300804
0,red,NN,wCV_SCS_K96,0.92,0.936296289177527,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K96,0.885,0.8778133185591487,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K96,0.895,0.8915702373529591,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K96,0.935,0.9858175471047248,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K96,0.97,1.1175340311034674,0.448165466300804
0,red,NN,CV+_K192,0.815,0.7067677479922194,0.448165466300804
0,red,NN,wCV_FCS_K192,0.785,0.6756084967921179,0.448165466300804
0,red,NN,wCV_SCS_K192,0.91,0.9105202684320617,0.448165466300804
0,red,NN,JAW_FCS_KLOO_rep_K192,0.89,0.8550253681252091,0.448165466300804
0,red,NN,JAW_SCS_KLOO_rep_K192,0.89,0.8745633693554633,0.448165466300804
0,red,NN,JAW_FCS_KLOO_det_K192,0.885,0.849131056187991,0.448165466300804
0,red,NN,JAW_SCS_KLOO_det_K192,0.885,0.8753965068968579,0.448165466300804
1,red,NN,split,0.88,0.92285042165476,0.47571311499565
1,red,NN,weighted_split,0.98,1.3272857649362877,0.47571311499565
1,red,NN,JAW-FCS,0.91,0.9257755930261586,0.47571311499565
1,red,NN,JAW-SCS,0.91,0.9530794257362757,0.47571311499565
1,red,NN,jackknife+,0.835,0.73404376034213,0.47571311499565
1,red,NN,CV+_K8,0.86,0.749827961878221,0.47571311499565
1,red,NN,wCV_FCS_K8,0.845,0.721643777061632,0.47571311499565
1,red,NN,wCV_SCS_K8,0.92,0.91377027526591,0.47571311499565
1,red,NN,JAW_FCS_KLOO_rep_K8,0.87,0.9833067962028651,0.47571311499565
1,red,NN,JAW_SCS_KLOO_rep_K8,0.885,1.0018979393349134,0.47571311499565
1,red,NN,JAW_FCS_KLOO_det_K8,0.985,inf,0.47571311499565
1,red,NN,JAW_SCS_KLOO_det_K8,0.98,inf,0.47571311499565
1,red,NN,CV+_K12,0.87,0.8041809759780387,0.47571311499565
1,red,NN,wCV_FCS_K12,0.865,0.80841578322995,0.47571311499565
1,red,NN,wCV_SCS_K12,0.935,1.0047619632921188,0.47571311499565
1,red,NN,JAW_FCS_KLOO_rep_K12,0.89,0.9677726824112922,0.47571311499565
1,red,NN,JAW_SCS_KLOO_rep_K12,0.895,1.0018979393349134,0.47571311499565
1,red,NN,JAW_FCS_KLOO_det_K12,0.98,inf,0.47571311499565
1,red,NN,JAW_SCS_KLOO_det_K12,0.97,1.3645804299458284,0.47571311499565
1,red,NN,CV+_K16,0.835,0.721730269503573,0.47571311499565
1,red,NN,wCV_FCS_K16,0.82,0.714279366636037,0.47571311499565
1,red,NN,wCV_SCS_K16,0.915,0.94962870818682,0.47571311499565
1,red,NN,JAW_FCS_KLOO_rep_K16,0.915,1.081651241458482,0.47571311499565
1,red,NN,JAW_SCS_KLOO_rep_K16,0.935,1.0560965613803142,0.47571311499565
1,red,NN,JAW_FCS_KLOO_det_K16,0.985,1.4171826482556922,0.47571311499565
1,red,NN,JAW_SCS_KLOO_det_K16,0.97,1.32046165526888,0.47571311499565
1,red,NN,CV+_K24,0.825,0.7156260577854616,0.47571311499565
1,red,NN,wCV_FCS_K24,0.885,0.8354885332648501,0.47571311499565
1,red,NN,wCV_SCS_K24,0.885,0.8548800484242995,0.47571311499565
1,red,NN,JAW_FCS_KLOO_rep_K24,0.905,1.0143716767989412,0.47571311499565
1,red,NN,JAW_SCS_KLOO_rep_K24,0.94,1.0018979393349134,0.47571311499565
1,red,NN,JAW_FCS_KLOO_det_K24,0.97,1.2284912992551147,0.47571311499565
1,red,NN,JAW_SCS_KLOO_det_K24,0.96,1.2611314124982602,0.47571311499565
1,red,NN,CV+_K32,0.835,0.7208243760300029,0.47571311499565
