seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,blue,RF,split,0.84,0.389209356624707,0.5774795363545389
0,blue,RF,weighted_split,0.925,0.5685053047458872,0.5774795363545389
0,blue,RF,JAW-FCS,0.955,0.5374606043009643,0.5774795363545389
0,blue,RF,JAW-SCS,0.965,0.5582091050510837,0.5774795363545389
0,blue,RF,jackknife+,0.88,0.3716016423843786,0.5774795363545389
0,blue,RF,CV+_K8,0.875,0.37161762511881713,0.5774795363545389
0,blue,RF,wCV_FCS_K8,0.88,0.3763147785298926,0.5774795363545389
0,blue,RF,wCV_SCS_K8,0.945,0.4980063053248196,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_rep_K8,0.95,0.6983956381065941,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_rep_K8,0.91,0.6160822756984152,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_det_K8,0.95,inf,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_det_K8,0.995,inf,0.5774795363545389
0,blue,RF,CV+_K12,0.855,0.30651730535155214,0.5774795363545389
0,blue,RF,wCV_FCS_K12,0.87,0.33117513904660145,0.5774795363545389
0,blue,RF,wCV_SCS_K12,0.895,0.37943774872559577,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_rep_K12,0.925,0.6155841542452535,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_rep_K12,0.905,0.6116603598748307,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_det_K12,0.93,inf,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_det_K12,0.995,inf,0.5774795363545389
0,blue,RF,CV+_K16,0.83,0.3076662552510629,0.5774795363545389
0,blue,RF,wCV_FCS_K16,0.835,0.30167826554979027,0.5774795363545389
0,blue,RF,wCV_SCS_K16,0.94,0.5523141060465552,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_rep_K16,0.945,0.6561793114018013,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_rep_K16,0.945,0.683548475234331,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_det_K16,0.93,0.41401983955507127,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_det_K16,0.995,0.8457971232013931,0.5774795363545389
0,blue,RF,CV+_K24,0.89,0.4203160487580348,0.5774795363545389
0,blue,RF,wCV_FCS_K24,0.9,0.4000473435067106,0.5774795363545389
0,blue,RF,wCV_SCS_K24,0.97,0.5679331640541845,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_rep_K24,0.935,0.6123106120415491,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_rep_K24,0.935,0.6286108756520341,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_det_K24,0.98,0.5579195650689237,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_det_K24,0.99,0.811606281643314,0.5774795363545389
0,blue,RF,CV+_K32,0.85,0.31879426437216585,0.5774795363545389
0,blue,RF,wCV_FCS_K32,0.865,0.3278320734464276,0.5774795363545389
0,blue,RF,wCV_SCS_K32,0.92,0.47591489024502753,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_rep_K32,0.93,0.5822305158660841,0.5774795363545389
0,blue,RF,JAW_SCS_KLOO_rep_K32,0.94,0.6046679756166041,0.5774795363545389
0,blue,RF,JAW_FCS_KLOO_det_K32,0.99,0.8103767212052133,0.5774795363545389
