seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,red,RF,split,0.765,0.5766070353167029,0.4518321282100413
0,red,RF,weighted_split,0.855,0.7840343132253957,0.4518321282100413
0,red,RF,JAW-FCS,0.86,0.7372835973155345,0.4518321282100413
0,red,RF,JAW-SCS,0.89,0.7895627425230888,0.4518321282100413
0,red,RF,jackknife+,0.75,0.40028527768969235,0.4518321282100413
0,red,RF,CV+_K8,0.73,0.40799094391751567,0.4518321282100413
0,red,RF,wCV_FCS_K8,0.77,0.49937040017774237,0.4518321282100413
0,red,RF,wCV_SCS_K8,0.885,0.9464992525677207,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K8,0.865,0.7626694578975671,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K8,0.885,0.831098322659743,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K8,0.95,inf,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K8,0.955,inf,0.4518321282100413
0,red,RF,CV+_K12,0.755,0.3999376672221045,0.4518321282100413
0,red,RF,wCV_FCS_K12,0.755,0.36875084061986463,0.4518321282100413
0,red,RF,wCV_SCS_K12,0.89,0.8207340214457037,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K12,0.875,0.777631438599671,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K12,0.86,0.8458925306399676,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K12,0.955,0.72391487289469,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K12,0.945,inf,0.4518321282100413
0,red,RF,CV+_K16,0.72,0.3830151389539831,0.4518321282100413
0,red,RF,wCV_FCS_K16,0.74,0.38240476195697376,0.4518321282100413
0,red,RF,wCV_SCS_K16,0.91,0.9353517557487012,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K16,0.875,0.8310983226597429,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K16,0.89,0.9487710007848164,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K16,0.94,0.9187796466235498,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K16,0.945,inf,0.4518321282100413
0,red,RF,CV+_K24,0.76,0.3959736655353093,0.4518321282100413
0,red,RF,wCV_FCS_K24,0.815,0.511218784733226,0.4518321282100413
0,red,RF,wCV_SCS_K24,0.89,0.872336190331293,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K24,0.885,0.7711372699489426,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K24,0.87,0.9268424572051003,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K24,0.925,0.9614164895619659,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K24,0.94,1.010289877427302,0.4518321282100413
0,red,RF,CV+_K32,0.75,0.43612157627985804,0.4518321282100413
0,red,RF,wCV_FCS_K32,0.79,0.4761677312103318,0.4518321282100413
0,red,RF,wCV_SCS_K32,0.895,0.9083681555920489,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K32,0.855,0.7712362602504446,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K32,0.875,0.8624997254452347,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K32,0.915,0.9127888627898552,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K32,0.935,0.9827470467433133,0.4518321282100413
0,red,RF,CV+_K48,0.755,0.412776152230423,0.4518321282100413
0,red,RF,wCV_FCS_K48,0.805,0.4798472088913318,0.4518321282100413
0,red,RF,wCV_SCS_K48,0.91,0.9499984087421487,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K48,0.87,0.7594556133618013,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K48,0.875,0.8186993918188636,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K48,0.91,0.8940701034240055,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K48,0.915,0.931324948256082,0.4518321282100413
0,red,RF,CV+_K96,0.75,0.4185757797069027,0.4518321282100413
0,red,RF,wCV_FCS_K96,0.765,0.3895503864650863,0.4518321282100413
0,red,RF,wCV_SCS_K96,0.89,0.877761118306982,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K96,0.86,0.7495374972869717,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K96,0.885,0.8100715503629631,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K96,0.89,0.8306876053640881,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_det_K96,0.9,0.8915714730567494,0.4518321282100413
0,red,RF,CV+_K192,0.73,0.3678528724486997,0.4518321282100413
0,red,RF,wCV_FCS_K192,0.735,0.3763827455108807,0.4518321282100413
0,red,RF,wCV_SCS_K192,0.9,0.8409152155785682,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_rep_K192,0.86,0.739010046095221,0.4518321282100413
0,red,RF,JAW_SCS_KLOO_rep_K192,0.885,0.7985118127376389,0.4518321282100413
0,red,RF,JAW_FCS_KLOO_det_K192,0.86,0.7372835973155345,0.4518321282100413
