seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,blue,NN,split,0.82,1.1742533092155814,0.8754157921716685
0,blue,NN,weighted_split,0.95,1.278585197197967,0.8754157921716685
0,blue,NN,JAW-FCS,0.95,0.8038982983492027,0.8754157921716685
0,blue,NN,JAW-SCS,0.95,0.8947787618938277,0.8754157921716685
0,blue,NN,jackknife+,0.935,0.7407431071355652,0.8754157921716685
0,blue,NN,CV+_K8,0.965,0.8956075728959145,0.8754157921716685
0,blue,NN,wCV_FCS_K8,0.96,0.9189353480947079,0.8754157921716685
0,blue,NN,wCV_SCS_K8,0.975,1.0377144091015027,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_rep_K8,0.92,0.9276699392123708,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_rep_K8,0.955,0.9276699392123708,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_det_K8,0.935,inf,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_det_K8,0.995,inf,0.8754157921716685
0,blue,NN,CV+_K12,0.955,0.8740450964443814,0.8754157921716685
0,blue,NN,wCV_FCS_K12,0.955,0.9332291754506004,0.8754157921716685
0,blue,NN,wCV_SCS_K12,0.96,1.0082125376925695,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_rep_K12,0.905,0.9251987343362241,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_rep_K12,0.94,0.8988629497472471,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_det_K12,0.89,inf,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_det_K12,0.995,inf,0.8754157921716685
0,blue,NN,CV+_K16,0.95,0.8193767446184632,0.8754157921716685
0,blue,NN,wCV_FCS_K16,0.945,0.836564413456167,0.8754157921716685
0,blue,NN,wCV_SCS_K16,0.965,0.9508477312675699,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_rep_K16,0.965,0.9705567716828596,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_rep_K16,0.965,0.9822029578823102,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_det_K16,0.825,0.5100720962350237,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_det_K16,0.99,1.0582019897101549,0.8754157921716685
0,blue,NN,CV+_K24,0.945,0.780200811175281,0.8754157921716685
0,blue,NN,wCV_FCS_K24,0.96,0.8475175229715992,0.8754157921716685
0,blue,NN,wCV_SCS_K24,0.955,0.8430035731092341,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_rep_K24,0.96,0.8723105246478795,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_rep_K24,0.95,0.93091535494971,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_det_K24,0.84,0.5254671974573226,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_det_K24,0.97,0.995513736728516,0.8754157921716685
0,blue,NN,CV+_K32,0.945,0.7693416629705208,0.8754157921716685
0,blue,NN,wCV_FCS_K32,0.95,0.8133338092186055,0.8754157921716685
0,blue,NN,wCV_SCS_K32,0.96,0.8960649957044287,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_rep_K32,0.935,0.8201461110229862,0.8754157921716685
0,blue,NN,JAW_SCS_KLOO_rep_K32,0.965,0.9493074708683011,0.8754157921716685
0,blue,NN,JAW_FCS_KLOO_det_K32,0.945,0.8217271254665726,0.8754157921716685
