seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,blue,RF,split,0.895,0.4541499840391583,1.0902283090687532
0,blue,RF,weighted_split,0.985,1.3521969189811993,1.0902283090687532
0,blue,RF,JAW-FCS,0.945,0.6444161335571822,1.0892398516471185
0,blue,RF,JAW-SCS,0.97,0.8904969130840417,1.0892398516471185
0,blue,RF,jackknife+,0.83,0.38421823265399235,1.0892398516471185
0,blue,RF,CV+_K8,0.86,0.3883677505672739,1.0892398516471185
0,blue,RF,wCV_FCS_K8,0.945,0.6471624436163187,1.0892398516471185
0,blue,RF,wCV_SCS_K8,0.975,0.8747905866344053,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_rep_K8,0.935,0.6720457257336327,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_rep_K8,0.94,0.7971325101865054,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_det_K8,0.98,inf,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_det_K8,1.0,inf,1.0892398516471185
0,blue,RF,CV+_K12,0.87,0.42489194183435053,1.0892398516471185
0,blue,RF,wCV_FCS_K12,0.955,0.6967196324071642,1.0892398516471185
0,blue,RF,wCV_SCS_K12,0.955,0.7156847634596186,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_rep_K12,0.945,0.7222583099832776,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_rep_K12,0.94,1.1195871984294854,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_det_K12,0.94,inf,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_det_K12,1.0,inf,1.0892398516471185
0,blue,RF,CV+_K16,0.86,0.4323299570187742,1.0892398516471185
0,blue,RF,wCV_FCS_K16,0.955,0.6958471569540821,1.0892398516471185
0,blue,RF,wCV_SCS_K16,0.96,0.8765261690904558,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_rep_K16,0.955,0.739664253811437,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_rep_K16,0.985,1.2221725065729263,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_det_K16,0.94,inf,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_det_K16,1.0,inf,1.0892398516471185
0,blue,RF,CV+_K24,0.89,0.450742859775748,1.0892398516471185
0,blue,RF,wCV_FCS_K24,0.965,0.7819014018251997,1.0892398516471185
0,blue,RF,wCV_SCS_K24,0.965,0.8422323048305111,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_rep_K24,0.94,0.6393615643458681,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_rep_K24,0.96,1.1126780840379595,1.0892398516471185
0,blue,RF,JAW_FCS_KLOO_det_K24,0.94,0.6470719431224854,1.0892398516471185
0,blue,RF,JAW_SCS_KLOO_det_K24,1.0,1.3350514124125592,1.0892398516471185
0,blue,RF,CV+_K32,0.86,0.40369407355277376,1.0892398516471185
0,blue,RF,wCV_FCS_K32,0.955,0.7152316124128122,1.0892398516471185
