seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,blue,NN,split,0.945,1.4683311027100956,0.737737906138492
0,blue,NN,weighted_split,0.94,1.428202744825619,0.737737906138492
0,blue,NN,JAW-FCS,0.955,0.7903507525862941,0.8493967918677534
0,blue,NN,JAW-SCS,0.955,0.8500183493414579,0.8493967918677534
0,blue,NN,jackknife+,0.955,0.7745312966575177,0.8493967918677534
0,blue,NN,CV+_K8,0.965,0.8936290104870224,0.8493967918677534
0,blue,NN,wCV_FCS_K8,0.99,1.096633274566229,0.8493967918677534
0,blue,NN,wCV_SCS_K8,0.99,0.9999576940044759,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_rep_K8,0.925,0.9517545280013389,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_rep_K8,0.91,1.1124570711115465,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_det_K8,0.965,inf,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_det_K8,0.995,inf,0.8493967918677534
0,blue,NN,CV+_K12,0.98,0.848135304083569,0.8493967918677534
0,blue,NN,wCV_FCS_K12,0.985,0.9919313713328772,0.8493967918677534
0,blue,NN,wCV_SCS_K12,0.995,1.0237724638535468,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_rep_K12,0.94,0.8859142454310756,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_rep_K12,0.925,0.9581278421362808,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_det_K12,0.95,inf,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_det_K12,1.0,inf,0.8493967918677534
0,blue,NN,CV+_K16,0.96,0.8031517437452128,0.8493967918677534
0,blue,NN,wCV_FCS_K16,0.97,0.8830134242102139,0.8493967918677534
0,blue,NN,wCV_SCS_K16,0.975,0.9505707492363547,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_rep_K16,0.945,0.9411729542198574,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_rep_K16,0.965,1.0781965523712715,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_det_K16,0.89,0.6767637938689421,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_det_K16,0.995,inf,0.8493967918677534
0,blue,NN,CV+_K24,0.94,0.7515308844686386,0.8493967918677534
0,blue,NN,wCV_FCS_K24,0.96,0.8026853024001448,0.8493967918677534
0,blue,NN,wCV_SCS_K24,0.965,0.8809710654445618,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_rep_K24,0.955,0.8618416360713328,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_rep_K24,0.955,0.9561339349548508,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_det_K24,0.885,0.6371046819017367,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_det_K24,0.985,1.1985797825817128,0.8493967918677534
0,blue,NN,CV+_K32,0.955,0.7594920325432084,0.8493967918677534
0,blue,NN,wCV_FCS_K32,0.97,0.867199478805478,0.8493967918677534
0,blue,NN,wCV_SCS_K32,0.98,0.9003686877682436,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_rep_K32,0.945,0.872949623030878,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_rep_K32,0.955,0.9265407390957288,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_det_K32,0.945,0.798643587202587,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_det_K32,0.975,1.1124570711115467,0.8493967918677534
0,blue,NN,CV+_K48,0.94,0.7600660924721294,0.8493967918677534
0,blue,NN,wCV_FCS_K48,0.965,0.9162225972217972,0.8493967918677534
0,blue,NN,wCV_SCS_K48,0.965,0.879053719251369,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_rep_K48,0.94,0.8110258142897506,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_rep_K48,0.95,0.8745483044902975,0.8493967918677534
0,blue,NN,JAW_FCS_KLOO_det_K48,0.975,0.9411729542198575,0.8493967918677534
0,blue,NN,JAW_SCS_KLOO_det_K48,0.97,0.9623400210237465,0.8493967918677534
0,blue,NN,CV+_K96,0.95,0.7492540015985922,0.8493967918677534
