itrial,dataset,muh_fun,method,coverage,width
0,wine,neural_net,naive,0.7453505007153076,1.914939019517604
0,wine,neural_net,jackknife,0.7896995708154506,2.130184403349066
0,wine,neural_net,jackknife+,0.7968526466380543,2.176817576761797
0,wine,neural_net,jackknife-mm,0.9241773962804005,2.9631310514872755
0,wine,neural_net,split,0.8254649499284692,2.767469919944274
0,wine,neural_net,weighted_split_oracle,0.8969957081545065,2.6757842365306086
0,wine,neural_net,weighted_split_lr,0.9070100143061517,2.6757842365306086
0,wine,neural_net,weighted_split_rf,0.9084406294706724,2.6757842365306086
0,wine,neural_net,JAW_oracle,0.8984263233190272,2.775222816343441
0,wine,neural_net,JAW_lr,0.8626609442060086,2.404829735687083
0,wine,neural_net,JAW_rf,0.8597997138769671,2.3040089800407317
0,wine,neural_net,JAWmm_oracle,0.9484978540772532,3.2194828292272613
0,wine,neural_net,JAWmm_lr,0.9313304721030042,3.1218337133507186
0,wine,neural_net,JAWmm_rf,0.9241773962804005,2.9631310514872755
0,wine,neural_net,CV+_K5,0.8311874105865522,2.4641488923392743
0,wine,neural_net,wCV_oracle_K5,0.8454935622317596,2.4871356198749153
0,wine,neural_net,wCV_lr_K5,0.8183118741058655,2.446270253595163
0,wine,neural_net,wCV_rf_K5,0.8597997138769671,2.500093899918042
0,wine,neural_net,JAW_KLOO_oracle_K5,0.9899856938483548,4.895041819955468
0,wine,neural_net,JAW_KLOO_lr_K5,0.6294706723891274,1.3063115248112966
0,wine,neural_net,JAW_KLOO_rf_K5,0.9198855507868383,3.1895257942231945
0,wine,neural_net,JAW_KLOO_oracle_det_K5,0.9814020028612304,3.4832342939969436
0,wine,neural_net,JAW_KLOO_lr_det_K5,0.9814020028612304,3.4832342939969436
0,wine,neural_net,JAW_KLOO_rf_det_K5,0.9298998569384835,2.420819358998946
0,wine,neural_net,CV+_K10,0.8311874105865522,2.3531427213940184
0,wine,neural_net,wCV_oracle_K10,0.9227467811158798,2.8745853325219732
0,wine,neural_net,wCV_lr_K10,0.894134477825465,2.4479477900431466
0,wine,neural_net,wCV_rf_K10,0.8798283261802575,2.4079206143789103
0,wine,neural_net,JAW_KLOO_oracle_K10,0.9899856938483548,4.895041819955468
0,wine,neural_net,JAW_KLOO_lr_K10,0.7181688125894135,1.7323684292511103
0,wine,neural_net,JAW_KLOO_rf_K10,0.8569384835479256,2.974224913694358
0,wine,neural_net,JAW_KLOO_oracle_det_K10,0.9756795422031473,3.4832342939969436
0,wine,neural_net,JAW_KLOO_lr_det_K10,0.9814020028612304,3.4832342939969436
0,wine,neural_net,JAW_KLOO_rf_det_K10,0.9585121602288984,3.0288828178849165
0,wine,neural_net,CV+_K20,0.8068669527896996,2.2956780743488396
0,wine,neural_net,wCV_oracle_K20,0.9170243204577968,2.966100832083824
0,wine,neural_net,wCV_lr_K20,0.8683834048640916,2.50665314738868
0,wine,neural_net,wCV_rf_K20,0.8569384835479256,2.3994436514141864
0,wine,neural_net,JAW_KLOO_oracle_K20,0.9227467811158798,3.4832342939969436
0,wine,neural_net,JAW_KLOO_lr_K20,0.721030042918455,1.8009639467781424
0,wine,neural_net,JAW_KLOO_rf_K20,0.8240343347639485,2.5126602484688068
0,wine,neural_net,JAW_KLOO_oracle_det_K20,0.9656652360515021,3.534020758598743
0,wine,neural_net,JAW_KLOO_lr_det_K20,0.949928469241774,3.040888643290156
0,wine,neural_net,JAW_KLOO_rf_det_K20,0.9470672389127325,2.9996377573314197
0,wine,neural_net,CV+_K25,0.804005722460658,2.2412761764245914
0,wine,neural_net,wCV_oracle_K25,0.8783977110157367,2.5376648549226104
0,wine,neural_net,wCV_lr_K25,0.8412017167381974,2.3665851082095823
0,wine,neural_net,wCV_rf_K25,0.8597997138769671,2.3310232233300363
0,wine,neural_net,JAW_KLOO_oracle_K25,0.9713876967095851,4.35081012631573
0,wine,neural_net,JAW_KLOO_lr_K25,0.8068669527896996,2.323785662829967
0,wine,neural_net,JAW_KLOO_rf_K25,0.748211731044349,1.8564252954669813
0,wine,neural_net,JAW_KLOO_oracle_det_K25,0.9756795422031473,3.8128463758837006
0,wine,neural_net,JAW_KLOO_lr_det_K25,0.944206008583691,3.056038239475571
0,wine,neural_net,JAW_KLOO_rf_det_K25,0.949928469241774,3.0394174337514004
0,wine,neural_net,CV+_K50,0.8111587982832618,2.2793556172211895
0,wine,neural_net,wCV_oracle_K50,0.899856938483548,2.836457381270603
0,wine,neural_net,wCV_lr_K50,0.8783977110157367,2.447972576138807
0,wine,neural_net,wCV_rf_K50,0.8655221745350501,2.3353640507191518
0,wine,neural_net,JAW_KLOO_oracle_K50,0.8397711015736766,2.5833804409074492
0,wine,neural_net,JAW_KLOO_lr_K50,0.7825464949928469,2.068884698942674
0,wine,neural_net,JAW_KLOO_rf_K50,0.8154506437768241,2.288887065212508
0,wine,neural_net,JAW_KLOO_oracle_det_K50,0.9513590844062947,3.534020758598743
0,wine,neural_net,JAW_KLOO_lr_det_K50,0.9413447782546495,3.0104111037154153
0,wine,neural_net,JAW_KLOO_rf_det_K50,0.9184549356223176,2.809986209768148
1,wine,neural_net,naive,0.7782546494992847,1.8755511458327643
1,wine,neural_net,jackknife,0.8397711015736766,2.0623212762963057
1,wine,neural_net,jackknife+,0.8698140200286123,2.1765440233288658
1,wine,neural_net,jackknife-mm,0.9456366237482118,2.782780005486865
1,wine,neural_net,split,0.8283261802575107,2.3269075804187835
1,wine,neural_net,weighted_split_oracle,0.9399141630901288,2.361523291055059
1,wine,neural_net,weighted_split_lr,0.9370529327610873,2.295413130169564
1,wine,neural_net,weighted_split_rf,0.9341917024320457,2.361523291055059
1,wine,neural_net,JAW_oracle,0.9399141630901288,2.456988013120026
1,wine,neural_net,JAW_lr,0.9542203147353362,2.4121611576988773
1,wine,neural_net,JAW_rf,0.9527896995708155,2.475425034349593
1,wine,neural_net,JAWmm_oracle,0.9585121602288984,2.852103070533392
1,wine,neural_net,JAWmm_lr,0.9456366237482118,2.782780005486865
