seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,red,NN,split,0.92,1.022606505274412,0.2409518724102874
0,red,NN,weighted_split,0.92,1.022606505274412,0.2409518724102874
0,red,NN,JAW-FCS,0.95,0.7627148676572979,0.21914205897787345
0,red,NN,JAW-SCS,0.95,0.7627148676572979,0.21914205897787345
0,red,NN,jackknife+,0.95,0.7627148676572979,0.21914205897787345
0,red,NN,CV+_K8,0.965,0.8460028237371472,0.21914205897787345
0,red,NN,wCV_FCS_K8,0.965,0.8574866528154783,0.21914205897787345
0,red,NN,wCV_SCS_K8,0.965,0.8574866528154783,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K8,0.905,0.789349408564211,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K8,0.94,0.8462478753530733,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K8,1.0,inf,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K8,1.0,inf,0.21914205897787345
0,red,NN,CV+_K12,0.965,0.8695826205533865,0.21914205897787345
0,red,NN,wCV_FCS_K12,0.965,0.8773478794961103,0.21914205897787345
0,red,NN,wCV_SCS_K12,0.965,0.8773478794961103,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K12,0.86,0.7782853547197013,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K12,0.935,0.859699620994251,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K12,0.98,inf,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K12,0.98,inf,0.21914205897787345
0,red,NN,CV+_K16,0.96,0.7980053802368812,0.21914205897787345
0,red,NN,wCV_FCS_K16,0.96,0.8049834794938445,0.21914205897787345
0,red,NN,wCV_SCS_K16,0.96,0.8049834794938445,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K16,0.935,0.8552226493714847,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K16,0.96,0.8914586101577155,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K16,0.99,inf,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K16,0.99,inf,0.21914205897787345
0,red,NN,CV+_K24,0.955,0.7820053915478536,0.21914205897787345
0,red,NN,wCV_FCS_K24,0.96,0.7930286231121416,0.21914205897787345
0,red,NN,wCV_SCS_K24,0.96,0.7930286231121416,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K24,0.93,0.8301753555979803,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K24,0.935,0.8359808329609257,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K24,0.985,1.0438903343606092,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K24,0.985,1.0438903343606092,0.21914205897787345
0,red,NN,CV+_K32,0.96,0.7784821234640226,0.21914205897787345
0,red,NN,wCV_FCS_K32,0.965,0.7847180556866333,0.21914205897787345
0,red,NN,wCV_SCS_K32,0.965,0.7847180556866333,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K32,0.945,0.7787859277843913,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K32,0.935,0.807251960708377,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K32,0.98,0.9589595842077387,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K32,0.98,0.9589595842077387,0.21914205897787345
0,red,NN,CV+_K48,0.96,0.7807473782948655,0.21914205897787345
0,red,NN,wCV_FCS_K48,0.96,0.7874062558433534,0.21914205897787345
0,red,NN,wCV_SCS_K48,0.96,0.7874062558433534,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K48,0.94,0.7788657062051727,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K48,0.95,0.7759428211567176,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K48,0.965,0.8742887642949555,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K48,0.965,0.8742887642949555,0.21914205897787345
0,red,NN,CV+_K96,0.955,0.7762300974904178,0.21914205897787345
0,red,NN,wCV_FCS_K96,0.96,0.7852896502843147,0.21914205897787345
0,red,NN,wCV_SCS_K96,0.96,0.7852896502843147,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K96,0.945,0.7683717639278644,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K96,0.945,0.7686836818509819,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K96,0.955,0.7986482157273131,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K96,0.955,0.7986482157273131,0.21914205897787345
0,red,NN,CV+_K192,0.96,0.7601340170072508,0.21914205897787345
0,red,NN,wCV_FCS_K192,0.96,0.7700078648712203,0.21914205897787345
0,red,NN,wCV_SCS_K192,0.96,0.7700078648712203,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_rep_K192,0.955,0.7695580752761362,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_rep_K192,0.95,0.7636712788565931,0.21914205897787345
0,red,NN,JAW_FCS_KLOO_det_K192,0.95,0.7627148676572979,0.21914205897787345
0,red,NN,JAW_SCS_KLOO_det_K192,0.95,0.7627148676572979,0.21914205897787345
1,red,NN,split,0.9,1.4579603769344938,0.326297338702332
