seed,fitness_str,muh_fun,method,coverage,width,muh_test
0,red,NN,split,0.815,0.9920191044212503,0.40025356746461455
0,red,NN,weighted_split,0.825,1.051250502758589,0.40025356746461455
0,red,NN,JAW-FCS,0.82,0.690002613343189,0.4440123087830427
0,red,NN,JAW-SCS,0.795,0.6488459277008733,0.4440123087830427
0,red,NN,jackknife+,0.775,0.6131858879105614,0.4440123087830427
0,red,NN,CV+_K8,0.855,0.7181532499564764,0.4440123087830427
0,red,NN,wCV_FCS_K8,0.9,0.8105763672363024,0.4440123087830427
0,red,NN,wCV_SCS_K8,0.885,0.7619527691775447,0.4440123087830427
0,red,NN,JAW_FCS_KLOO_rep_K8,0.845,0.7290086798507097,0.4440123087830427
0,red,NN,JAW_SCS_KLOO_rep_K8,0.78,0.67136804018862,0.4440123087830427
0,red,NN,JAW_FCS_KLOO_det_K8,1.0,inf,0.4440123087830427
0,red,NN,JAW_SCS_KLOO_det_K8,0.92,inf,0.4440123087830427
0,red,NN,CV+_K12,0.825,0.6759997475569091,0.4440123087830427
0,red,NN,wCV_FCS_K12,0.84,0.7270370725580246,0.4440123087830427
0,red,NN,wCV_SCS_K12,0.86,0.7327337276756456,0.4440123087830427
0,red,NN,JAW_FCS_KLOO_rep_K12,0.835,0.7274205257051181,0.4440123087830427
0,red,NN,JAW_SCS_KLOO_rep_K12,0.855,0.6783425414641441,0.4440123087830427
0,red,NN,JAW_FCS_KLOO_det_K12,0.995,inf,0.4440123087830427
0,red,NN,JAW_SCS_KLOO_det_K12,0.92,inf,0.4440123087830427
0,red,NN,CV+_K16,0.795,0.6298961730470952,0.4440123087830427
0,red,NN,wCV_FCS_K16,0.825,0.6783012349719194,0.4440123087830427
0,red,NN,wCV_SCS_K16,0.8,0.6514748279697032,0.4440123087830427
0,red,NN,JAW_FCS_KLOO_rep_K16,0.905,0.78544543024004,0.4440123087830427
0,red,NN,JAW_SCS_KLOO_rep_K16,0.855,0.7175904894697802,0.4440123087830427
0,red,NN,JAW_FCS_KLOO_det_K16,0.985,inf,0.4440123087830427
0,red,NN,JAW_SCS_KLOO_det_K16,0.9,0.7597592847136249,0.4440123087830427
0,red,NN,CV+_K24,0.775,0.6357400620585605,0.4440123087830427
0,red,NN,wCV_FCS_K24,0.835,0.7130632192916027,0.4440123087830427
